state_key,state,day,confirmed,previous_date,difference_previous_date,population,positivity_per_mil,fully_vaccinated,vaccinated_previous,vaccinated_daily,vaccinated_per_mil
35,Alabama,2021-05-21,541230,540891,339,5024279,67,1387356,1382327,5029,1001
35,Alabama,2021-05-22,541673,541230,443,5024279,88,1396990,1387356,9634,1917
35,Alabama,2021-05-23,541928,541673,255,5024279,51,1407769,1396990,10779,2145
35,Alabama,2021-05-24,542124,541928,196,5024279,39,1407917,1407769,148,29
35,Alabama,2021-05-25,542256,542124,132,5024279,26,1415771,1407917,7854,1563
35,Alabama,2021-05-26,542562,542256,306,5024279,61,1419599,1415771,3828,762
35,Alabama,2021-05-27,542831,542562,269,5024279,54,1423605,1419599,4006,797
35,Alabama,2021-05-28,543177,542831,346,5024279,69,1429238,1423605,5633,1121
35,Alabama,2021-05-29,543405,543177,228,5024279,45,1431669,1429238,2431,484
35,Alabama,2021-05-30,543405,543405,0,5024279,0,1432446,1431669,777,155
35,Alabama,2021-05-31,543405,543405,0,5024279,0,1432446,1432446,0,0
35,Alabama,2021-06-01,543405,543405,0,5024279,0,1433267,1432446,821,163
35,Alabama,2021-06-02,544045,543405,640,5024279,127,1435324,1433267,2057,409
35,Alabama,2021-06-03,544598,544045,553,5024279,110,1435719,1435324,395,79
35,Alabama,2021-06-04,545028,544598,430,5024279,86,1440101,1435719,4382,872
35,Alabama,2021-06-05,545585,545028,557,5024279,111,1440289,1440101,188,37
35,Alabama,2021-06-06,545585,545585,0,5024279,0,1441834,1440289,1545,308
35,Alabama,2021-06-07,545585,545585,0,5024279,0,1442775,1441834,941,187
35,Alabama,2021-06-08,546324,545585,739,5024279,147,1443230,1442775,455,91
35,Alabama,2021-06-09,546540,546324,216,5024279,43,1445608,1443230,2378,473
35,Alabama,2021-06-10,546845,546540,305,5024279,61,1460230,1445608,14622,2910
35,Alabama,2021-06-11,547135,546845,290,5024279,58,1468898,1460230,8668,1725
35,Alabama,2021-06-12,547323,547135,188,5024279,37,1485108,1468898,16210,3226
35,Alabama,2021-06-13,547323,547323,0,5024279,0,1490848,1485108,5740,1142
35,Alabama,2021-06-14,547323,547323,0,5024279,0,1499941,1490848,9093,1810
35,Alabama,2021-06-15,547873,547323,550,5024279,109,1501171,1499941,1230,245
35,Alabama,2021-06-16,548163,547873,290,5024279,58,1508504,1501171,7333,1460
35,Alabama,2021-06-17,548323,548163,160,5024279,32,1546119,1508504,37615,7487
35,Alabama,2021-06-18,548323,548323,0,5024279,0,1546983,1546119,864,172
35,Alabama,2021-06-19,548657,548323,334,5024279,66,1558881,1546983,11898,2368
35,Alabama,2021-06-20,548657,548657,0,5024279,0,1562192,1558881,3311,659
35,Alabama,2021-06-21,548657,548657,0,5024279,0,1563573,1562192,1381,275
35,Alabama,2021-06-22,549013,548657,356,5024279,71,1566908,1563573,3335,664
35,Alabama,2021-06-23,549013,549013,0,5024279,0,1570452,1566908,3544,705
35,Alabama,2021-06-24,549394,549013,381,5024279,76,1574676,1570452,4224,841
35,Alabama,2021-06-25,549394,549394,0,5024279,0,1574934,1574676,258,51
35,Alabama,2021-06-26,549934,549394,540,5024279,107,1578780,1574934,3846,765
35,Alabama,2021-06-27,549934,549934,0,5024279,0,1584456,1578780,5676,1130
35,Alabama,2021-06-28,549934,549934,0,5024279,0,1590001,1584456,5545,1104
35,Alabama,2021-06-29,550451,549934,517,5024279,103,1594040,1590001,4039,804
35,Alabama,2021-06-30,550451,550451,0,5024279,0,1594625,1594040,585,116
35,Alabama,2021-07-01,550983,550451,532,5024279,106,1601802,1594625,7177,1428
35,Alabama,2021-07-02,550983,550983,0,5024279,0,1602022,1601802,220,44
35,Alabama,2021-07-03,551298,550983,315,5024279,63,1612803,1602022,10781,2146
35,Alabama,2021-07-04,551298,551298,0,5024279,0,1612913,1612803,110,22
35,Alabama,2021-07-05,551298,551298,0,5024279,0,1612913,1612913,0,0
35,Alabama,2021-07-06,551298,551298,0,5024279,0,1617584,1612913,4671,930
35,Alabama,2021-07-07,551298,551298,0,5024279,0,1619647,1617584,2063,411
35,Alabama,2021-07-08,552911,551298,1613,5024279,321,1623114,1619647,3467,690
35,Alabama,2021-07-09,552911,552911,0,5024279,0,1626323,1623114,3209,639
35,Alabama,2021-07-10,554071,552911,1160,5024279,231,1629745,1626323,3422,681
35,Alabama,2021-07-11,554605,554071,534,5024279,106,1633408,1629745,3663,729
35,Alabama,2021-07-12,554605,554605,0,5024279,0,1633505,1633408,97,19
35,Alabama,2021-07-13,555215,554605,610,5024279,121,1638866,1633505,5361,1067
35,Alabama,2021-07-14,555215,555215,0,5024279,0,1639032,1638866,166,33
35,Alabama,2021-07-15,556613,555215,1398,5024279,278,1645083,1639032,6051,1204
35,Alabama,2021-07-16,557578,556613,965,5024279,192,1647995,1645083,2912,580
35,Alabama,2021-07-17,558577,557578,999,5024279,199,1648172,1647995,177,35
35,Alabama,2021-07-18,559478,558577,901,5024279,179,1651404,1648172,3232,643
35,Alabama,2021-07-19,560202,559478,724,5024279,144,1653604,1651404,2200,438
35,Alabama,2021-07-20,560920,560202,718,5024279,143,1654644,1653604,1040,207
35,Alabama,2021-07-21,562311,560920,1391,5024279,277,1659775,1654644,5131,1021
35,Alabama,2021-07-22,563943,562311,1632,5024279,325,1662812,1659775,3037,604
35,Alabama,2021-07-23,565510,563943,1567,5024279,312,1663031,1662812,219,44
35,Alabama,2021-07-24,567243,565510,1733,5024279,345,1665751,1663031,2720,541
35,Alabama,2021-07-25,569131,567243,1888,5024279,376,1668818,1665751,3067,610
35,Alabama,2021-07-26,570667,569131,1536,5024279,306,1671098,1668818,2280,454
35,Alabama,2021-07-27,572070,570667,1403,5024279,279,1672423,1671098,1325,264
35,Alabama,2021-07-28,574737,572070,2667,5024279,531,1677048,1672423,4625,921
35,Alabama,2021-07-29,577463,574737,2726,5024279,543,1677279,1677048,231,46
35,Alabama,2021-07-30,577463,577463,0,5024279,0,1683367,1677279,6088,1212
35,Alabama,2021-07-31,577463,577463,0,5024279,0,1683584,1683367,217,43
35,Alabama,2021-08-01,585607,577463,8144,5024279,1621,1687404,1683584,3820,760
35,Alabama,2021-08-02,587405,585607,1798,5024279,358,1687444,1687404,40,8
35,Alabama,2021-08-03,589110,587405,1705,5024279,339,1693504,1687444,6060,1206
35,Alabama,2021-08-04,592417,589110,3307,5024279,658,1696031,1693504,2527,503
35,Alabama,2021-08-05,595816,592417,3399,5024279,677,1697144,1696031,1113,222
35,Alabama,2021-08-06,599633,595816,3817,5024279,760,1703519,1697144,6375,1269
35,Alabama,2021-08-07,603318,599633,3685,5024279,733,1707895,1703519,4376,871
35,Alabama,2021-08-08,607209,603318,3891,5024279,774,1708026,1707895,131,26
35,Alabama,2021-08-09,607209,607209,0,5024279,0,1711014,1708026,2988,595
35,Alabama,2021-08-10,612086,607209,4877,5024279,971,1715676,1711014,4662,928
35,Alabama,2021-08-11,615901,612086,3815,5024279,759,1716368,1715676,692,138
35,Alabama,2021-08-12,619752,615901,3851,5024279,766,1720455,1716368,4087,813
35,Alabama,2021-08-13,623919,619752,4167,5024279,829,1725039,1720455,4584,912
35,Alabama,2021-08-14,627905,623919,3986,5024279,793,1726776,1725039,1737,346
35,Alabama,2021-08-15,627905,627905,0,5024279,0,1734722,1726776,7946,1582
35,Alabama,2021-08-16,634897,627905,6992,5024279,1392,1743610,1734722,8888,1769
35,Alabama,2021-08-17,637363,634897,2466,5024279,491,1748529,1743610,4919,979
35,Alabama,2021-08-18,641386,637363,4023,5024279,801,1752243,1748529,3714,739
35,Alabama,2021-08-19,645851,641386,4465,5024279,889,1759489,1752243,7246,1442
35,Alabama,2021-08-20,649741,645851,3890,5024279,774,1770725,1759489,11236,2236
35,Alabama,2021-08-21,653540,649741,3799,5024279,756,1777585,1770725,6860,1365
35,Alabama,2021-08-22,659750,653540,6210,5024279,1236,1781590,1777585,4005,797
35,Alabama,2021-08-23,663065,659750,3315,5024279,660,1793712,1781590,12122,2413
35,Alabama,2021-08-24,665653,663065,2588,5024279,515,1802279,1793712,8567,1705
35,Alabama,2021-08-25,665653,665653,0,5024279,0,1803904,1802279,1625,323
35,Alabama,2021-08-26,665653,665653,0,5024279,0,1813256,1803904,9352,1861
35,Alabama,2021-08-27,676795,665653,11142,5024279,2218,1838347,1813256,25091,4994
35,Alabama,2021-08-28,681828,676795,5033,5024279,1002,1850031,1838347,11684,2326
35,Alabama,2021-08-29,688018,681828,6190,5024279,1232,1860445,1850031,10414,2073
35,Alabama,2021-08-30,691451,688018,3433,5024279,683,1868344,1860445,7899,1572
35,Alabama,2021-08-31,694523,691451,3072,5024279,611,1880276,1868344,11932,2375
35,Alabama,2021-09-01,699729,694523,5206,5024279,1036,1882050,1880276,1774,353
35,Alabama,2021-09-02,704420,699729,4691,5024279,934,1891063,1882050,9013,1794
35,Alabama,2021-09-03,709732,704420,5312,5024279,1057,1900876,1891063,9813,1953
35,Alabama,2021-09-04,714860,709732,5128,5024279,1021,1915710,1900876,14834,2952
35,Alabama,2021-09-05,719280,714860,4420,5024279,880,1915710,1915710,0,0
35,Alabama,2021-09-06,722122,719280,2842,5024279,566,1915710,1915710,0,0
35,Alabama,2021-09-07,724688,722122,2566,5024279,511,1930090,1915710,14380,2862
35,Alabama,2021-09-08,727360,724688,2672,5024279,532,1938065,1930090,7975,1587
35,Alabama,2021-09-09,732151,727360,4791,5024279,954,1940044,1938065,1979,394
35,Alabama,2021-09-10,736518,732151,4367,5024279,869,1956859,1940044,16815,3347
35,Alabama,2021-09-11,741318,736518,4800,5024279,955,1959493,1956859,2634,524
35,Alabama,2021-09-12,745812,741318,4494,5024279,894,1971041,1959493,11548,2298
35,Alabama,2021-09-13,747606,745812,1794,5024279,357,1979070,1971041,8029,1598
35,Alabama,2021-09-14,750298,747606,2692,5024279,536,1980807,1979070,1737,346
35,Alabama,2021-09-15,754242,750298,3944,5024279,785,1988025,1980807,7218,1437
35,Alabama,2021-09-16,757893,754242,3651,5024279,727,1997364,1988025,9339,1859
35,Alabama,2021-09-17,761865,757893,3972,5024279,791,2010919,1997364,13555,2698
35,Alabama,2021-09-18,764839,761865,2974,5024279,592,2013023,2010919,2104,419
35,Alabama,2021-09-19,768301,764839,3462,5024279,689,2023759,2013023,10736,2137
35,Alabama,2021-09-20,770391,768301,2090,5024279,416,2030149,2023759,6390,1272
35,Alabama,2021-09-21,772311,770391,1920,5024279,382,2038644,2030149,8495,1691
35,Alabama,2021-09-22,775531,772311,3220,5024279,641,2043972,2038644,5328,1060
35,Alabama,2021-09-23,778549,775531,3018,5024279,601,2045238,2043972,1266,252
35,Alabama,2021-09-24,781915,778549,3366,5024279,670,2049383,2045238,4145,825
35,Alabama,2021-09-25,784484,781915,2569,5024279,511,2060935,2049383,11552,2299
35,Alabama,2021-09-26,787421,784484,2937,5024279,585,2069026,2060935,8091,1610
35,Alabama,2021-09-27,789054,787421,1633,5024279,325,2073717,2069026,4691,934
35,Alabama,2021-09-28,790648,789054,1594,5024279,317,2081567,2073717,7850,1562
35,Alabama,2021-09-29,792632,790648,1984,5024279,395,2083182,2081567,1615,321
35,Alabama,2021-09-30,794773,792632,2141,5024279,426,2089852,2083182,6670,1328
35,Alabama,2021-10-01,796475,794773,1702,5024279,339,2090806,2089852,954,190
35,Alabama,2021-10-02,798320,796475,1845,5024279,367,2094920,2090806,4114,819
35,Alabama,2021-10-03,799800,798320,1480,5024279,295,2103203,2094920,8283,1649
35,Alabama,2021-10-04,800692,799800,892,5024279,178,2109349,2103203,6146,1223
35,Alabama,2021-10-05,801428,800692,736,5024279,146,2111925,2109349,2576,513
35,Alabama,2021-10-06,802977,801428,1549,5024279,308,2115732,2111925,3807,758
35,Alabama,2021-10-07,804249,802977,1272,5024279,253,2118943,2115732,3211,639
35,Alabama,2021-10-08,805511,804249,1262,5024279,251,2126766,2118943,7823,1557
35,Alabama,2021-10-09,806560,805511,1049,5024279,209,2128926,2126766,2160,430
35,Alabama,2021-10-10,807479,806560,919,5024279,183,2128926,2128926,0,0
35,Alabama,2021-10-11,808132,807479,653,5024279,130,2128926,2128926,0,0
35,Alabama,2021-10-12,808599,808132,467,5024279,93,2139547,2128926,10621,2114
35,Alabama,2021-10-13,809485,808599,886,5024279,176,2139547,2139547,0,0
35,Alabama,2021-10-14,810501,809485,1016,5024279,202,2139547,2139547,0,0
35,Alabama,2021-10-15,811551,810501,1050,5024279,209,2139547,2139547,0,0
35,Alabama,2021-10-16,812694,811551,1143,5024279,227,2139547,2139547,0,0
35,Alabama,2021-10-17,813481,812694,787,5024279,157,2139547,2139547,0,0
35,Alabama,2021-10-18,814025,813481,544,5024279,108,2157856,2139547,18309,3644
35,Alabama,2021-10-19,814363,814025,338,5024279,67,2159523,2157856,1667,332
35,Alabama,2021-10-20,815324,814363,961,5024279,191,2162284,2159523,2761,550
35,Alabama,2021-10-21,815989,815324,665,5024279,132,2165154,2162284,2870,571
35,Alabama,2021-10-22,817054,815989,1065,5024279,212,2170323,2165154,5169,1029
35,Alabama,2021-10-23,818652,817054,1598,5024279,318,2174923,2170323,4600,916
35,Alabama,2021-10-24,819597,818652,945,5024279,188,2176540,2174923,1617,322
35,Alabama,2021-10-25,820011,819597,414,5024279,82,2177980,2176540,1440,287
35,Alabama,2021-10-26,820312,820011,301,5024279,60,2179242,2177980,1262,251
35,Alabama,2021-10-27,821255,820312,943,5024279,188,2183682,2179242,4440,884
35,Alabama,2021-10-28,828648,821255,7393,5024279,1471,2187378,2183682,3696,736
35,Alabama,2021-10-29,830789,828648,2141,5024279,426,2190701,2187378,3323,661
35,Alabama,2021-10-30,831165,830789,376,5024279,75,2194074,2190701,3373,671
35,Alabama,2021-10-31,831653,831165,488,5024279,97,2195532,2194074,1458,290
35,Alabama,2021-11-01,832047,831653,394,5024279,78,2197549,2195532,2017,401
35,Alabama,2021-11-02,832264,832047,217,5024279,43,2198533,2197549,984,196
35,Alabama,2021-11-03,833009,832264,745,5024279,148,2202285,2198533,3752,747
35,Alabama,2021-11-04,833493,833009,484,5024279,96,2204677,2202285,2392,476
35,Alabama,2021-11-05,834582,833493,1089,5024279,217,2207077,2204677,2400,478
35,Alabama,2021-11-06,835157,834582,575,5024279,114,2208029,2207077,952,189
35,Alabama,2021-11-07,835740,835157,583,5024279,116,2211121,2208029,3092,615
35,Alabama,2021-11-08,836032,835740,292,5024279,58,2213458,2211121,2337,465
35,Alabama,2021-11-09,836255,836032,223,5024279,44,2214496,2213458,1038,207
35,Alabama,2021-11-10,837250,836255,995,5024279,198,2218371,2214496,3875,771
35,Alabama,2021-11-11,837428,837250,178,5024279,35,2218371,2218371,0,0
35,Alabama,2021-11-12,838114,837428,686,5024279,137,2219557,2218371,1186,236
35,Alabama,2021-11-13,838836,838114,722,5024279,144,2221462,2219557,1905,379
35,Alabama,2021-11-14,839436,838836,600,5024279,119,2228585,2221462,7123,1418
35,Alabama,2021-11-15,839695,839436,259,5024279,52,2230181,2228585,1596,318
35,Alabama,2021-11-16,839953,839695,258,5024279,51,2231219,2230181,1038,207
35,Alabama,2021-11-17,840495,839953,542,5024279,108,2233411,2231219,2192,436
35,Alabama,2021-11-18,840991,840495,496,5024279,99,2237829,2233411,4418,879
35,Alabama,2021-11-19,841483,840991,492,5024279,98,2238958,2237829,1129,225
35,Alabama,2021-11-20,841956,841483,473,5024279,94,2243092,2238958,4134,823
35,Alabama,2021-11-21,842636,841956,680,5024279,135,2244148,2243092,1056,210
35,Alabama,2021-11-22,842908,842636,272,5024279,54,2245543,2244148,1395,278
35,Alabama,2021-11-23,843161,842908,253,5024279,50,2247882,2245543,2339,466
35,Alabama,2021-11-24,843780,843161,619,5024279,123,2254666,2247882,6784,1350
35,Alabama,2021-11-25,844196,843780,416,5024279,83,2254666,2254666,0,0
35,Alabama,2021-11-26,844594,844196,398,5024279,79,2254666,2254666,0,0
35,Alabama,2021-11-27,844594,844594,0,5024279,0,2254666,2254666,0,0
35,Alabama,2021-11-28,844951,844594,357,5024279,71,2254666,2254666,0,0
35,Alabama,2021-11-29,845108,844951,157,5024279,31,2262464,2254666,7798,1552
35,Alabama,2021-11-30,845284,845108,176,5024279,35,2264466,2262464,2002,398
35,Alabama,2021-12-01,845761,845284,477,5024279,95,2266861,2264466,2395,477
40,Alaska,2020-04-12,272,,,733391,,,,,
40,Alaska,2020-04-13,277,272,5,733391,7,,,,
40,Alaska,2020-04-14,285,277,8,733391,11,,,,
40,Alaska,2020-04-15,293,285,8,733391,11,,,,
40,Alaska,2020-04-16,300,293,7,733391,10,,,,
40,Alaska,2020-04-17,309,300,9,733391,12,,,,
40,Alaska,2020-04-18,314,309,5,733391,7,,,,
40,Alaska,2020-04-19,319,314,5,733391,7,,,,
40,Alaska,2020-04-20,321,319,2,733391,3,,,,
40,Alaska,2020-04-21,329,321,8,733391,11,,,,
40,Alaska,2020-04-22,335,329,6,733391,8,,,,
40,Alaska,2020-04-24,337,335,2,733391,3,,,,
40,Alaska,2020-04-25,339,337,2,733391,3,,,,
40,Alaska,2020-04-26,339,339,0,733391,0,,,,
40,Alaska,2020-04-27,340,339,1,733391,1,,,,
40,Alaska,2020-04-28,345,340,5,733391,7,,,,
40,Alaska,2020-04-29,351,345,6,733391,8,,,,
40,Alaska,2020-04-30,355,351,4,733391,5,,,,
40,Alaska,2020-05-01,355,355,0,733391,0,,,,
40,Alaska,2020-05-02,364,355,9,733391,12,,,,
40,Alaska,2020-05-03,365,364,1,733391,1,,,,
40,Alaska,2020-05-04,368,365,3,733391,4,,,,
40,Alaska,2020-05-05,370,368,2,733391,3,,,,
40,Alaska,2020-05-06,371,370,1,733391,1,,,,
40,Alaska,2020-05-07,373,371,2,733391,3,,,,
40,Alaska,2020-05-08,375,373,2,733391,3,,,,
40,Alaska,2020-05-09,378,375,3,733391,4,,,,
40,Alaska,2020-05-10,379,378,1,733391,1,,,,
40,Alaska,2020-05-11,380,379,1,733391,1,,,,
40,Alaska,2020-05-12,380,380,0,733391,0,,,,
40,Alaska,2020-05-13,384,380,4,733391,5,,,,
40,Alaska,2020-05-14,384,384,0,733391,0,,,,
40,Alaska,2020-05-15,384,384,0,733391,0,,,,
40,Alaska,2020-05-16,389,384,5,733391,7,,,,
40,Alaska,2020-05-17,389,389,0,733391,0,,,,
40,Alaska,2020-05-18,389,389,0,733391,0,,,,
40,Alaska,2020-05-19,389,389,0,733391,0,,,,
40,Alaska,2020-05-20,401,389,12,733391,16,,,,
40,Alaska,2020-05-21,402,401,1,733391,1,,,,
40,Alaska,2020-05-22,402,402,0,733391,0,,,,
40,Alaska,2020-05-23,405,402,3,733391,4,,,,
40,Alaska,2020-05-24,409,405,4,733391,5,,,,
40,Alaska,2020-05-25,409,409,0,733391,0,,,,
40,Alaska,2020-05-26,410,409,1,733391,1,,,,
40,Alaska,2020-05-27,412,410,2,733391,3,,,,
40,Alaska,2020-05-28,413,412,1,733391,1,,,,
40,Alaska,2020-05-29,426,413,13,733391,18,,,,
40,Alaska,2020-05-30,431,426,5,733391,7,,,,
40,Alaska,2020-05-31,435,431,4,733391,5,,,,
40,Alaska,2020-06-01,461,435,26,733391,35,,,,
40,Alaska,2020-06-02,469,461,8,733391,11,,,,
40,Alaska,2020-06-03,489,469,20,733391,27,,,,
40,Alaska,2020-06-04,517,489,28,733391,38,,,,
40,Alaska,2020-06-05,525,517,8,733391,11,,,,
40,Alaska,2020-06-06,536,525,11,733391,15,,,,
40,Alaska,2020-06-07,548,536,12,733391,16,,,,
40,Alaska,2020-06-08,556,548,8,733391,11,,,,
40,Alaska,2020-06-09,575,556,19,733391,26,,,,
40,Alaska,2020-06-10,585,575,10,733391,14,,,,
40,Alaska,2020-06-11,605,585,20,733391,27,,,,
40,Alaska,2020-06-12,622,605,17,733391,23,,,,
40,Alaska,2020-06-13,637,622,15,733391,20,,,,
40,Alaska,2020-06-14,666,637,29,733391,40,,,,
40,Alaska,2020-06-15,673,666,7,733391,10,,,,
40,Alaska,2020-06-16,676,673,3,733391,4,,,,
40,Alaska,2020-06-17,688,676,12,733391,16,,,,
40,Alaska,2020-06-18,708,688,20,733391,27,,,,
40,Alaska,2020-06-19,721,708,13,733391,18,,,,
40,Alaska,2020-06-20,734,721,13,733391,18,,,,
40,Alaska,2020-06-21,755,734,21,733391,29,,,,
40,Alaska,2020-06-22,766,755,11,733391,15,,,,
40,Alaska,2020-06-23,774,766,8,733391,11,,,,
40,Alaska,2020-06-24,776,774,2,733391,3,,,,
40,Alaska,2020-06-25,807,776,31,733391,42,,,,
40,Alaska,2020-06-26,830,807,23,733391,31,,,,
40,Alaska,2020-06-27,851,830,21,733391,29,,,,
40,Alaska,2020-06-28,870,851,19,733391,26,,,,
40,Alaska,2020-06-29,898,870,28,733391,38,,,,
40,Alaska,2020-06-30,920,898,22,733391,30,,,,
40,Alaska,2020-07-01,955,920,35,733391,48,,,,
40,Alaska,2020-07-02,993,955,38,733391,52,,,,
40,Alaska,2020-07-03,1033,993,40,733391,55,,,,
40,Alaska,2020-07-04,1080,1033,47,733391,64,,,,
40,Alaska,2020-07-05,1128,1080,48,733391,65,,,,
40,Alaska,2020-07-06,1155,1128,27,733391,37,,,,
40,Alaska,2020-07-07,1184,1155,29,733391,40,,,,
40,Alaska,2020-07-08,1202,1184,18,733391,25,,,,
40,Alaska,2020-07-09,1243,1202,41,733391,56,,,,
40,Alaska,2020-07-10,1289,1243,46,733391,63,,,,
40,Alaska,2020-07-11,1344,1289,55,733391,75,,,,
40,Alaska,2020-07-12,1421,1344,77,733391,105,,,,
40,Alaska,2020-07-13,1511,1421,90,733391,123,,,,
40,Alaska,2020-07-14,1573,1511,62,733391,85,,,,
40,Alaska,2020-07-15,1614,1573,41,733391,56,,,,
40,Alaska,2020-07-16,1665,1614,51,733391,70,,,,
40,Alaska,2020-07-17,1728,1665,63,733391,86,,,,
40,Alaska,2020-07-18,1771,1728,43,733391,59,,,,
40,Alaska,2020-07-19,1831,1771,60,733391,82,,,,
40,Alaska,2020-07-20,1914,1831,83,733391,113,,,,
40,Alaska,2020-07-21,1990,1914,76,733391,104,,,,
40,Alaska,2020-07-22,2092,1990,102,733391,139,,,,
40,Alaska,2020-07-23,2174,2092,82,733391,112,,,,
40,Alaska,2020-07-24,2234,2174,60,733391,82,,,,
40,Alaska,2020-07-25,2291,2234,57,733391,78,,,,
40,Alaska,2020-07-26,2379,2291,88,733391,120,,,,
40,Alaska,2020-07-27,2565,2379,186,733391,254,,,,
40,Alaska,2020-07-28,2665,2565,100,733391,136,,,,
40,Alaska,2020-07-29,2774,2665,109,733391,149,,,,
40,Alaska,2020-07-30,2842,2774,68,733391,93,,,,
40,Alaska,2020-07-31,2926,2842,84,733391,115,,,,
40,Alaska,2020-08-01,3036,2926,110,733391,150,,,,
40,Alaska,2020-08-02,3184,3036,148,733391,202,,,,
40,Alaska,2020-08-03,3325,3184,141,733391,192,,,,
40,Alaska,2020-08-04,3385,3325,60,733391,82,,,,
40,Alaska,2020-08-05,3439,3385,54,733391,74,,,,
40,Alaska,2020-08-06,3494,3439,55,733391,75,,,,
40,Alaska,2020-08-07,3528,3494,34,733391,46,,,,
40,Alaska,2020-08-08,3583,3528,55,733391,75,,,,
40,Alaska,2020-08-09,3659,3583,76,733391,104,,,,
40,Alaska,2020-08-10,3760,3659,101,733391,138,,,,
